name_tw	itemId		
山羊革護腕	3549		
強化連指手鎧	3550		
山羊革連指手套	3552		
掠奪手鎧	3556		
黑鐵臂甲	3557		
山羊革護臂	3559		
棉布工作手套	3561		
新來者手套	3562		
黑鐵手鎧	3563		
棉布禮服手套	3568		
棉布弓術手套	3570		
山羊革連指輕手套	3572		
黑鐵鱗指套	3574		
棉絨半指手套	3575		
山羊革半指護手	3576		
山羊革大地半指護手	3578		
黑鐵重手鎧	3579		
山羊革手箍	3581		
棉絨短手套	3583		
白鋼臂甲	3586		
巨蟾蜍革護臂	3597		
白鋼手鎧	3599		
棉絨工作手套	3601		
舊化耐熱手套	3602		
棉絨禮服手套	3603		
白鋼鱗指套	3605		
亞麻半指手套	3607		
野豬革半指護手	3611		
野豬革大地半指護手	3613		
白鋼重手鎧	3614		
野豬革手箍	3616		
白鋼連指手鎧	3619		
亞麻短手套	3621		
獸角鱗指套	3622		
秘銀臂甲	3623		
毒蜥蜴革半指護手	3625		
毒蜥蜴革大地半指護手	3627		
秘銀手鎧	3628		
野豬革耐熱手套	3639		
呢絨禮服手套	3640		
秘銀連指手鎧	3642		
法師半指手套	3644		
呢絨弓術手套	3645		
呢絨半指手套	3647		
呢絨工作手套	3648		
秘銀重手鎧	3649		
盜龍革半指護手	3651		
盜龍革大地半指護手	3653		
鈷鐵臂甲	3654		
野豬革火華手箍	3656		
野豬革冰華手箍	3658		
野豬革風華手箍	3660		
野豬革土華手箍	3662		
野豬革雷華手箍	3664		
野豬革水華手箍	3666		
盜龍革耐熱手套	3668		
龜甲鱗指套	3669		
鈷鐵連指手鎧	3670		
釘刺護臂	3676		
纖維弓術手套	3678		
纖維半指手套	3680		
纖維工作手套	3681		
古典耐熱手套	3691		
鈷鐵手鎧	3692		
盜龍革護臂	3694		
纖維禮服手套	3696		
顯貴手套	3698		
民兵手箍	3699		
民兵手鎧	3700		
民兵連指手鎧	3701		
哨兵手鎧	3705		
木匠手套	3706		
鐵匠手套	3707		
甲匠手套	3708		
金匠手套	3709		
革匠手套	3710		
衣匠手套	3711		
鍊金手套	3712		
烹調連指手套	3713		
礦工手套	3714		
樵夫手套	3715		
漁人手套	3716		
玄鋼重手鎧	3723		
玄鋼連指手鎧	3724		
駿鷹革弓術手套	3725		
駿鷹革手套	3726		
絹布手套	3727		
絹布治癒手套	3728		
鞣革鴨嘴靴	3740		
鞣革大地鴨嘴靴	3741		
楓木木拖鞋	3742		
夢幻靴	3747		
人族長靴	3750		
人族高靴	3751		
精靈騎靴	3752		
精靈皮靴	3753		
拉拉菲爾矮靴	3754		
拉拉菲爾毛線靴	3755		
貓魅長靴	3756		
貓魅皮靴	3757		
魯加筒靴	3758		
魯加涼鞋	3759		
鞣革皮靴	3761		
鞣革尖頭靴	3762		
楓木木鞋	3763		
鞣革涼鞋	3764		
鞣革護腿	3765		
鞣革筒靴	3766		
青銅鎖甲靴	3767		
業餘長靴	3768		
業餘鴨嘴靴	3769		
鞣革長筒靴	3770		
硬革皮靴	3771		
硬革戰靴	3772		
硬革涼鞋	3773		
硬革便鞋	3774		
青銅鎧靴	3775		
硬革筒靴	3777		
梣木木鞋	3779		
硬革尖頭靴	3780		
掠奪鎧靴	3781		
掠奪鴨嘴靴	3782		
掠奪狩獵靴	3783		
山羊革護腿	3784		
內襯鞣革鴨嘴靴	3788		
內襯鞣革大地鴨嘴靴	3790		
山羊革腿甲靴	3791		
黑鐵鎧靴	3793		
新來者長靴	3795		
山羊革便鞋	3799		
棉布禮鞋	3800		
黑鐵長筒靴	3802		
黑鐵鱗脛甲	3804		
榆木木鞋	3805		
山羊革鴨嘴靴	3806		
山羊革尖頭靴	3808		
山羊革大地尖頭靴	3810		
山羊革筒靴	3821		
棉絨高跟鞋	3823		
白鋼鎧靴	3825		
巨蟾蜍革腿甲靴	3827		
巨蟾蜍革工作靴	3829		
舊化長靴	3830		
棉絨禮鞋	3831		
白鋼長筒靴	3833		
白鋼鱗脛甲	3835		
胡桃木鞋	3837		
野豬革尖頭靴	3841		
野豬革大地尖頭靴	3843		
巨蟾蜍革鴨嘴靴	3844		
白鋼戰靴	3847		
亞麻高跟鞋	3849		
獸角鱗脛甲	3850		
毒蜥蜴革尖頭靴	3851		
毒蜥蜴革大地尖頭靴	3853		
秘銀鎧靴	3854		
野豬革鴨嘴靴	3856		
秘銀長筒靴	3858		
野豬革長靴	3860		
秘銀戰靴	3861		
法師木鞋	3863		
探險者鎧靴	3864		
探險者狩獵靴	3865		
野豬革狩獵靴	3866		
秘銀鎖甲靴	3868		
橡木木鞋	3870		
野豬革工作靴	3871		
呢絨禮鞋	3881		
鈷鐵長筒靴	3883		
盜龍革長靴	3885		
龜甲鱗脛甲	3886		
鈷鐵戰靴	3887		
狩獵靴	3904		
鈷鐵鎖甲靴	3906		
紅木木鞋	3908		
盜龍革工作靴	3909		
海盜長靴	3910		
古典長靴	3911		
鈷鐵鎧靴	3912		
纖維禮鞋	3914		
盜龍革腿甲靴	3916		
顯貴高跟鞋	3918		
聖堂鎖甲靴	3919		
民兵鴨嘴靴	3920		
民兵鎧靴	3921		
民兵戰靴	3922		
哨兵鎧靴	3926		
木匠工作靴	3927		
鐵匠工作靴	3928		
甲匠工作靴	3929		
金匠工作靴	3930		
革匠工作靴	3931		
衣匠長靴	3932		
鍊金長靴	3933		
烹調高跟鞋	3934		
礦工工作靴	3935		
樵夫工作靴	3936		
漁人休閒靴	3937		
玄鋼鎖甲靴	3943		
駿鷹革長靴	3944		
駿鷹革狩獵靴	3945		
絹布尖頭靴	3946		
雲杉木鞋	3947		
紅銅手鏈	4091		
鞣革手環	4092		
獸骨腕環	4093		
黃銅手鏈	4094		
黃銅巧匠手鏈	4095		
硬革手環	4097		
硬革大地手環	4099		
白珊瑚腕環	4100		
白銀手鏈	4103		
白銀巧匠手鏈	4105		
山羊革手環	4106		
山羊革大地手環	4108		
日長石手鐲	4109		
賽黃晶手鐲	4111		
孔雀石手鐲	4113		
榍石手鐲	4115		
螢石手鐲	4117		
天青石手鐲	4119		
獸角腕環	4121		
秘銀手鏈	4124		
秘銀巧匠手鏈	4126		
野豬革手環	4130		
野豬革大地手環	4132		
石榴石手鐲	4133		
透綠柱石手鐲	4135		
橄欖石手鐲	4137		
金綠柱石手鐲	4139		
紫水晶手鐲	4141		
海藍石手鐲	4143		
白珍珠手鐲	4145		
紅珊瑚腕環	4147		
綠金手鏈	4150		
綠金巧匠手鏈	4152		
盜龍革手環	4153		
盜龍革大地手環	4155		
紅電氣石手鐲	4156		
鋯石手鐲	4158		
電氣石手鐲	4160		
琥珀手鐲	4162		
尖晶石手鐲	4164		
綠松石手鐲	4166		
黑珍珠手鐲	4168		
龜甲腕環	4170		
民兵腕環	4172		
民兵手鏈	4173		
特務手鏈	4174		
駿鷹革手環	4181		
星極手鐲	4182		
玫瑰金手鏈	4183		
紅銅耳環	4197		
紅銅耳夾	4198		
獸牙耳墜	4204		
黃銅耳環	4205		
掠奪耳夾	4206		
掠奪耳環	4207		
黃銅耳夾	4209		
獸角耳墜	4211		
白銀耳環	4213		
日長石耳墜	4214		
賽黃晶耳墜	4216		
孔雀石耳墜	4218		
榍石耳墜	4220		
螢石耳墜	4222		
天青石耳墜	4224		
白銀耳夾	4226		
狼牙耳墜	4231		
秘銀耳環	4232		
石榴石耳墜	4233		
透綠柱石耳墜	4235		
橄欖石耳墜	4237		
金綠柱石耳墜	4239		
紫水晶耳墜	4241		
海藍石耳墜	4243		
白珍珠耳墜	4245		
秘銀耳夾	4247		
探險者耳環	4249		
法師耳墜	4250		
紅珊瑚耳墜	4254		
綠金耳環	4255		
石壁耳墜	4256		
祝福耳墜	4257		
紅電氣石耳墜	4258		
鋯石耳墜	4260		
電氣石耳墜	4262		
琥珀耳墜	4264		
尖晶石耳墜	4266		
綠松石耳墜	4268		
黑珍珠耳墜	4270		
綠金耳夾	4272		
民兵耳環	4277		
玫瑰金耳墜	4284		
玫瑰金耳夾	4285		
玫瑰金耳環	4286		
鞣革項環	4304		
紅銅衝鋒項環	4305		
獸骨項鍊	4306		
紅銅工藝項環	4307		
硬革項環	4308		
黃銅衝鋒項環	4309		
獸牙項鍊	4311		
黃銅工藝項環	4313		
山羊革項環	4314		
白銀衝鋒項環	4315		
獸角項鍊	4317		
日長石項環	4320		
賽黃晶項環	4322		
孔雀石項環	4324		
榍石項環	4326		
螢石項環	4328		
天青石項環	4330		
白銀工藝項環	4332		
野豬革項環	4333		
秘銀衝鋒項環	4335		
狼牙項鍊	4337		
石榴石項環	4339		
透綠柱石項環	4341		
橄欖石項環	4343		
金綠柱石項環	4345		
紫水晶項環	4347		
海藍石項環	4349		
白珍珠項環	4351		
秘銀工藝項環	4353		
探險者項環	4357		
法師項環	4358		
石壁項鍊	4359		
盜龍革項環	4360		
綠金衝鋒項環	4361		
紅珊瑚項鍊	4363		
紅電氣石項環	4365		
鋯石項環	4367		
電氣石項環	4369		
琥珀項環	4371		
尖晶石項環	4373		
綠松石項環	4375		
黑珍珠項環	4377		
綠金工藝項環	4379		
民兵項環	4380		
特務項環	4381		
駿鷹革項環	4388		
星極項環	4389		
玫瑰金衝鋒項環	4390		
獸骨戒指	4421		
紅銅戒指	4422		
堅韌指環	4423		
忠誠指環	4424		
幸運指環	4425		
自由指環	4426		
黃銅戒指	4430		
黃銅巧匠戒指	4431		
白珊瑚戒指	4433		
山羊革戒指	4435		
白銀戒指	4439		
白銀巧匠戒指	4440		
日長石戒指	4442		
賽黃晶戒指	4444		
孔雀石戒指	4446		
榍石戒指	4448		
螢石戒指	4450		
天青石戒指	4452		
獸角戒指	4454		
巨蟾蜍戒指	4456		
秘銀戒指	4465		
秘銀巧匠戒指	4467		
石榴石戒指	4468		
透綠柱石戒指	4470		
橄欖石戒指	4472		
金綠柱石戒指	4474		
紫水晶戒指	4476		
海藍石戒指	4478		
白珍珠戒指	4480		
野豬革指環	4482		
探險者戒指	4483		
法師戒指	4484		
紅珊瑚戒指	4485		
綠金戒指	4497		
石壁戒指	4498		
祝福戒指	4499		
綠金巧匠戒指	4501		
紅電氣石戒指	4502		
鋯石戒指	4504		
電氣石戒指	4506		
琥珀戒指	4508		
尖晶石戒指	4510		
綠松石戒指	4512		
黑珍珠戒指	4514		
盜龍革指環	4516		
駿鷹革指環	4526		
星極指環	4527		
玫瑰金戒指	4528		
治療劑	4551		
高級治療劑	4552		
超級治療劑	4553		
特級治療劑	4554		
乙太藥	4555		
高級乙太藥	4556		
超級乙太藥	4557		
特級乙太藥	4558		
聖靈藥	4559		
高級聖靈藥	4560		
解毒藥	4564		
眼藥	4565		
山彥草藥	4566		
甦醒藥	4567		
律動藥	4568		
金針	4569		
鳳凰之尾	4570		
損血毒藥	4574		
失明毒藥	4575		
沉默毒藥	4576		
睡眠毒藥	4577		
麻痺毒藥	4578		
損血猛毒藥	4579		
失明猛毒藥	4580		
沉默猛毒藥	4581		
睡眠猛毒藥	4582		
麻痺猛毒藥	4583		
損血劇毒藥	4584		
失明劇毒藥	4585		
沉默劇毒藥	4586		
睡眠劇毒藥	4587		
麻痺劇毒藥	4588		
剛力之藥	4594		
巧力之藥	4595		
耐力之藥	4596		
智力之藥	4597		
意力之藥	4598		
剛力之妙藥	4599		
巧力之妙藥	4600		
耐力之妙藥	4601		
智力之妙藥	4602		
意力之妙藥	4603		
剛力之秘藥	4604		
巧力之秘藥	4605		
耐力之秘藥	4606		
智力之秘藥	4607		
意力之秘藥	4608		
剛力之靈藥	4609		
巧力之靈藥	4610		
耐力之靈藥	4611		
智力之靈藥	4612		
意力之靈藥	4613		
禦火藥	4614		
禦冰藥	4615		
禦風藥	4616		
禦土藥	4617		
禦雷藥	4618		
禦水藥	4619		
禦火妙藥	4620		
禦冰妙藥	4621		
禦風妙藥	4622		
禦土妙藥	4623		
禦雷妙藥	4624		
禦水妙藥	4625		
禦火秘藥	4626		
禦冰秘藥	4627		
禦風秘藥	4628		
禦土秘藥	4629		
禦雷秘藥	4630		
禦水秘藥	4631		
月之幕簾	4637		
過屬性水晶	4638		
栗鼠肉排	4639		
渡渡鳥烤肉	4640		
鼴鼠肉糕	4641		
貓魅風味山珍烤串	4642		
羚羊肉排	4643		
山羊肉排	4644		
盜龍燻肉	4645		
牛肉乾	4646		
水蜥肉排	4647		
葡萄酒煎夸爾肉	4648		
烤全渡渡鳥	4649		
水煮蛋	4650		
渡渡鳥蛋煎蛋捲	4651		
芥末蛋	4652		
煎跳蜥蛋	4653		
炒跳蜥蛋	4654		
辛辣蛋	4655		
碧企鵝蛋捲	4656		
紅燜皮皮拉魚	4657		
綠樹蟾蜍腿	4658		
水煮螯蝦	4659		
鹽烤公主鱒	4660		
鹽烤鯉魚	4661		
鮭魚排	4662		
艾蒿烤鯉魚	4663		
包心甘藍	4664		
熔岩蟾蜍腿	4665		
鹽漬鱈魚	4666		
生鮮牡蠣	4667		
水煮鯛魚	4668		
烤黑鰨	4669		
貓魅風味海產烤串	4670		
油炸鹽漬鱈魚丸	4671		
油炸鯕鰍塊	4672		
清燉羊肉	4673		
小扁豆煮山栗	4674		
清燉羚羊肉	4675		
清燉歐羅彭	4676		
香燴時蔬	4677		
清燉牛肉	4678		
澤梅爾家風味焗菜	4679		
雜煮	4680		
傑克南瓜燈	4681		
高山蘿蔔沙拉	4682		
烤仙人掌葉	4683		
煎菠菜	4684		
鱷梨沙拉	4685		
酸泡菜	4686		
包心球薊	4687		
陷阱草沙拉	4688		
煎雞油菇	4689		
金錢蘑炒雞肉	4690		
貓魅風味森鮮烤串	4691		
清燉盜龍肉	4692		
蒜炒草菇	4693		
草菇甘藍卷	4694		
黑松露燴飯	4695		
煎餅	4696		
胡桃麵包	4697		
蜂蜜瑪芬	4698		
心形卷餅	4699		
玉米麵包	4700		
橡果餅乾	4701		
騎士麵包	4702		
拉諾西亞吐司	4703		
俾斯麥雞蛋三明治	4704		
後桅餅乾	4705		
棲木餅乾	4706		
沙鐘餅乾	4707		
兔形派	4708		
蘋果塔	4709		
牧羊人派	4710		
鰻魚派	4711		
血紅奇異果塔	4712		
王冠蛋糕	4713		
番茄派	4714		
獵人風味水蜥餅	4715		
羊奶麥粥	4716		
石子湯	4717		
翡翠豆湯	4718		
韭蔥洋蔥湯	4719		
白魚湯	4720		
五海雜燴湯	4721		
新薯泥	4722		
乳酪燴飯	4723		
乳酪蛋奶酥	4724		
羅蘭莓乳酪蛋糕	4725		
薄荷優酪奶昔	4726		
羅蘭莓優酪奶昔	4727		
葡萄乾	4728		
雪峰蛋糕	4729		
梅乾	4730		
生薑餅乾	4731		
小圓餅	4732		
魚糕	4733		
鳳梨蛋糕	4734		
巧克力球	4735		
巧克力珠	4736		
愛心白巧克力	4737		
愛心巧克力	4738		
祝福巧克力	4739		
公主布丁	4740		
靈礦蛋糕	4741		
星材蛋糕	4742		
南瓜餅乾2014	4743		
菱餅	4744		
柳橙汁	4745		
葡萄汁	4746		
蘋果汁	4747		
鳳梨汁	4748		
甘菊茶	4749		
香草茶	4750		
礦泉水	4751		
山羊奶	4752		
水牛奶	4753		
農家乳酪	4754		
藍霉乳酪	4755		
奶油乳酪	4756		
羅蘭莓乳酪	4757		
栗鼠肉	4758		
羊後腰肉	4759		
渡渡鳥胸肉	4760		
鼴鼠肉	4761		
火焰蜥蜴尾肉	4762		
渡渡鳥雛肉	4763		
雞胸肉	4764		
羚羊脛肉	4765		
山羊肩肉	4766		
盜龍腿肉	4767		
水牛里肌	4768		
水蜥尾肉	4769		
歐羅彭肝臟	4770		
陸蟹蟹腳	4771		
雞蛋	4772		
渡渡鳥蛋	4773		
跳蜥蛋	4774		
碧企鵝蛋	4775		
星里海帶	4776		
野洋蔥	4777		
庫爾札斯胡蘿蔔	4778		
食人魔南瓜	4779		
紅寶石番茄	4780		
高山蘿蔔	4781		
拉諾西亞萵苣	4782		
謝爾達萊菠菜	4783		
高原芹	4784		
紅彩椒	4785		
仙人掌葉	4786		
新薯	4787		
巫茄	4788		
中原甘藍	4789		
蘆薈	4790		
鹽韭	4791		
櫛瓜	4792		
球薊	4793		
尖叫菇	4794		
雞油菇	4795		
金錢蘑	4796		
草菇	4797		
白松露	4798		
毒性菇	4799		
黑松露	4800		
衛月堅果	4801		
明月堅果	4802		
可可豆	4803		
橄欖	4804		
山栗	4805		
胡桃	4806		
鐵帽橡果	4807		
低地葡萄	4808		
拉諾西亞香橙	4809		
仙女蘋果	4810		
太陽檸檬	4811		
仙子梅	4812		
鱷梨	4813		
血紅奇異果	4814		
羅蘭莓	4815		
多刺鳳梨	4816		
葵花籽	4817		
水牛豆	4818		
糯米	4819		
小扁豆	4820		
多實玉米	4821		
翡翠豆	4822		
黑麥	4823		
小麥	4824		
黑麥粉	4825		
小麥粉	4826		
玉米粉	4827		
桂皮	4828		
大蒜	4829		
黑胡椒	4830		
丁香花	4831		
馬郁蘭	4832		
香草豆	4833		
嬰猴薄荷	4834		
阿拉米格芥子	4835		
生薑	4836		
中原羅勒草	4837		
龍息椒	4838		
月桂	4839		
艾蒿	4840		
百里香	4841		
扁桃	4842		
沙漠番紅花	4843		
肉豆蔻	4844		
撒溝厲鼠尾草	4845		
薩納蘭茶葉	4846		
食鹽	4847		
楓糖	4848		
楓糖漿	4849		
蜂蜜	4850		
星塵砂糖	4851		
奶油	4852		
奶油	4853		
可可油	4854		
可可粉	4855		
丁香油	4856		
橄欖油	4857		
薰衣草油	4858		
蘋果醋	4859		
黑果醋	4860		
餡餅坯	4861		
料酒	4862		
明膠	4863		
魚高湯	4864		
番茄汁	4865		
渡渡鳥填料	4866		
雞高湯	4867		
基沙爾野菜	4868		
梅爾托爾鰕虎	4869		
羅敏薩鯷魚	4870		
手指蝦	4871		
海雲水母	4872		
藤皮海參	4873		
海港鯡	4874		
比阿納可蛤蜊	4875		
珊瑚蝶	4876		
莫拉比鰈魚	4877		
石軟蟹	4878		
虎紋鱈	4879		
鋼盔鱟	4880		
羅斯利特牡蠣	4881		
海神刀	4882		
神仙魚	4883		
折刀貝	4884		
藍章魚	4885		
海毒魨	4886		
刀鰭沙丁魚	4887		
魔梭魚	4888		
釣鮟鱇	4889		
海馬	4890		
比阿納可鯛魚	4891		
黑鰨	4892		
錘頭鯊	4893		
蒼皮海參	4894		
蒼茫鯡	4895		
灰海金槍魚	4896		
葉海龍	4897		
滿月沙丁魚	4898		
哈拉爾黑線鱈	4899		
白蝶貝	4900		
薰衣草印魚	4901		
氣泡魚	4902		
銀鯊	4903		
梭子鰆	4904		
求雨魚	4905		
鸚鵡螺	4906		
刺鰻	4907		
隆頭魚	4908		
平魚	4909		
海魔魚	4910		
海岩龍蝦	4911		
擬鮟鱇	4912		
小撒拉奧斯	4913		
願貝	4914		
麻希鯕鰍	4915		
大比目魚	4916		
馬茲拉雅槍魚	4917		
腔棘魚	4918		
巨型烏賊	4919		
基迦章魚	4920		
翻車魚	4921		
恐魚	4922		
巨齒鯊	4923		
鋸鮫	4924		
小龍蝦	4925		
鰱魚	4926		
斑紋鰕虎	4927		
小鯰魚	4928		
骨小龍蝦	4929		
公主鱒	4930		
幽暗鰕虎	4931		
皮皮拉魚	4932		
紅小龍蝦	4933		
潛沙魚	4934		
黃銅泥鰍	4935		
白妙鯉	4936		
阿巴拉提亞公魚	4937		
盲魚	4938		
彈塗魚	4939		
虹鱒魚	4940		
河蟹	4941		
鬥魚	4942		
仙女鱸	4943		
橡果蝸牛	4944		
暗塘鱧	4945		
拉諾西亞刺魚	4946		
溝鯽魚	4947		
銅魚	4948		
藍鈴鮭	4949		
泥軟蟹	4950		
三色鯉	4951		
深紅螯蝦	4952		
翡翠鰻	4953		
圓蚌	4954		
暖水鱒	4955		
玻璃刺魚	4956		
四眼魚	4957		
黑鰻	4958		
暗鱸	4959		
聖盾蝦	4960		
清道琵琶魚	4961		
上爬刺魚	4962		
黑鯰魚	4963		
黑鬼魚	4964		
八目鰻	4965		
披骨魚	4966		
宇格拉姆鮭魚	4967		
斑紋琵琶魚	4968		
帶魚	4969		
神握鯧	4970		
淨骨蝸牛	4971		
蔓根跳魚	4972		
骨舌魚	4973		
硬毛蟹	4974		
蒙凱恩凱魚	4975		
櫻鱒	4976		
沙魚	4977		
銀魚	4978		
小丑鰍	4979		
鎧甲琵琶魚	4980		
巨鱸	4981		
威羅迪納鯉魚	4982		
斑點魨	4983		
黃金鰍	4984		
納爾札爾鰻魚	4985		
緋紅鱒	4986		
盤麗魚	4987		
石綠湖鱒魚	4988		
火獄蝸牛	4989		
王家琵琶魚	4990		
雷紋魚	4991		
龍門魚	4992		
刀背魚	4993		
橡根魚	4994		
杜父魚	4995		
南方狗魚	4996		
北方狗魚	4997		
地靈魨	4998		
射水魚	4999		
哥布林刺魚	5000		
永恆鯉	5001		
暗鬥魚	5002		
淤泥跳魚	5003		
震雷魚	5004		
雀鱔	5005		
北洲鱸	5006		
帕戈爾贊盤麗魚	5007		
爭鬥琵琶魚	5008		
繁星鱒魚	5009		
戰爭神狗魚	5010		
金魚	5011		
吸血八目鰻	5012		
山岳神杜父魚	5013		
洞穴螯蝦	5014		
豹魚	5015		
大鈍甲魚	5016		
日輪	5017		
長吻鱷鱔	5018		
烏茲刀背魚	5019		
巨鯰魚	5020		
腐魚	5021		
蘑菇蟹	5022		
雷神魚	5023		
斑點雀鱔	5024		
煌魚	5025		
弓鰭魚	5026		
環棘魚	5027		
瀧太郎	5028		
巨骨舌魚	5029		
龐魚	5030		
叢林鯰魚	5031		
沙鯛魚	5032		
沙鯰魚	5033		
土遁魚	5034		
飛沙魚	5035		
蟻獅蛞蝓	5036		
沙丘蝠鱝	5037		
雲水母	5038		
天魚	5039		
破雲飛魚	5040		
飛蝠鱝	5041		
揚帆魚	5042		
撒溝厲釣鮟鱇	5043		
浮雲碟	5044		
旅沙鰻	5045		
喙嘴龍	5046		
三角獸	5047		
醃製用蒼茫鯡	5048		
海神耳	5049		
亞拉戈蝸牛	5050		
綠樹蟾蜍	5051		
箱龜	5052		
低地蠑螈	5053		
毒鏢蛙	5054		
熔岩蟾蜍	5055		
青銅錠	5056		
黑鐵錠	5057		
白鋼錠	5058		
鈷鐵錠	5059		
玄鋼錠	5060		
玄鋼塊	5061		
紅銅錠	5062		
黃銅錠	5063		
白銀錠	5064		
秘銀錠	5065		
綠金錠	5066		
玫瑰金錠	5067		
玫瑰金塊	5068		
黃金錠	5069		
黃金塊	5070		
青銅板	5071		
黑鐵板	5072		
白鋼板	5073		
鈷鐵板	5074		
玄鋼板	5075		
紅銅板	5076		
黃銅板	5077		
白銀板	5078		
秘銀板	5079		
綠金板	5080		
青銅環	5081		
黑鐵環	5082		
白鋼環	5083		
鈷鐵環	5084		
玄鋼環	5085		
紅銅環	5086		
黃銅環	5087		
白銀環	5088		
秘銀環	5089		
綠金環	5090		
青銅鉚釘	5091		
黑鐵鉚釘	5092		
白鋼鉚釘	5093		
鈷鐵鉚釘	5094		
玄鋼鉚釘	5095		
紅銅鉚釘	5096		
黃銅鉚釘	5097		
白銀鉚釘	5098		
秘銀鉚釘	5099		
銅粉	5100		
銀粉	5101		
金粉	5102		
銀箔	5103		
帝國製輕金屬片	5104		
帝國製輕金屬板	5105		
銅礦	5106		
錫礦	5107		
黃銅礦	5108		
黃鐵礦	5109		
鋅礦	5110		
鐵礦	5111		
褐鐵礦	5112		
銀礦	5113		
秘銀礦	5114		
綠金礦	5115		
鈷鐵礦	5116		
赤鐵礦	5117		
金礦	5118		
斑銅礦	5119		
白金礦	5120		
玄鐵礦	5121		
燧石	5123		
黑曜石	5124		
飛龍黑曜石	5125		
巨龍黑曜石	5126		
真龍黑曜石	5127		
日長石原石	5128		
賽黃晶原石	5129		
孔雀石原石	5130		
榍石原石	5131		
螢石原石	5132		
天青石原石	5133		
石榴石原石	5134		
透綠柱石原石	5135		
橄欖石原石	5136		
金綠柱石原石	5137		
紫水晶原石	5138		
海藍石原石	5139		
紅電氣石原石	5140		
鋯石原石	5141		
電氣石原石	5142		
琥珀原石	5143		
尖晶石原石	5144		
綠松石原石	5145		
紅寶石原石	5146		
鑽石原石	5147		
綠寶石原石	5148		
黃玉原石	5149		
堇青石原石	5150		
藍寶石原石	5151		
火性岩	5152		
冰性岩	5153		
風性岩	5154		
土性岩	5155		
雷性岩	5156		
水性岩	5157		
星性岩	5158		
深緋石英	5159		
紺碧石英	5160		
翠綠石英	5161		
土黃石英	5162		
青紫石英	5163		
蒼天石英	5164		
雪白石英	5165		
烏黑石英	5166		
天然珍珠	5167		
翡翠原石	5168		
日長石	5169		
賽黃晶	5170		
孔雀石	5171		
榍石	5172		
螢石	5173		
天青石	5174		
石榴石	5175		
透綠柱石	5176		
橄欖石	5177		
金綠柱石	5178		
紫水晶	5179		
海藍石	5180		
紅電氣石	5181		
鋯石	5182		
電氣石	5183		
琥珀	5184		
尖晶石	5185		
綠松石	5186		
紅寶石	5187		
鑽石	5188		
綠寶石	5189		
黃玉	5190		
堇青石	5191		
藍寶石	5192		
白珍珠	5193		
黑珍珠	5194		
翡翠軟玉	5195		
翡翠硬玉	5196		
花紋眼	5197		
火眼石	5198		
冰眼石	5199		
風眼石	5200		
土眼石	5201		
雷眼石	5202		
水眼石	5203		
星眼石	5204		
靈眼石	5205		
血卵石	5206		
火光石	5207		
冰光石	5208		
風光石	5209		
土光石	5210		
雷光石	5211		
水光石	5212		
星光石	5213		
火砂礫	5214		
冰砂礫	5215		
